epoch,loss,mse,val_loss,val_mse
0,0.11998631805181503,0.11998631805181503,0.02309739962220192,0.02309739962220192
1,0.018610406666994095,0.018610406666994095,0.016056479886174202,0.016056479886174202
2,0.013637428171932697,0.013637428171932697,0.012010040692985058,0.012010040692985058
3,0.010785944759845734,0.010785944759845734,0.010682470165193081,0.010682470165193081
4,0.00907841231673956,0.00907841231673956,0.00847203005105257,0.00847203005105257
5,0.008039906620979309,0.008039906620979309,0.007800908759236336,0.007800908759236336
6,0.007495269179344177,0.007495269179344177,0.007756053004413843,0.007756053004413843
7,0.007009553723037243,0.007009553723037243,0.007188682444393635,0.007188682444393635
8,0.006665956228971481,0.006665956228971481,0.006791543681174517,0.006791543681174517
9,0.00640397472307086,0.00640397472307086,0.006465463433414698,0.006465463433414698
10,0.006110803224146366,0.006110803224146366,0.006304061505943537,0.006304061505943537
11,0.005854287184774876,0.005854287184774876,0.006206067744642496,0.006206067744642496
12,0.005648414138704538,0.005648414138704538,0.006143923848867416,0.006143923848867416
13,0.005466436967253685,0.005466436967253685,0.0058396002277731895,0.0058396002277731895
14,0.005269081797450781,0.005269081797450781,0.00595691567286849,0.00595691567286849
15,0.005080636125057936,0.005080636125057936,0.005449295975267887,0.005449295975267887
16,0.0049028838984668255,0.0049028838984668255,0.005598611198365688,0.005598611198365688
17,0.0048228963278234005,0.0048228963278234005,0.005353033076971769,0.005353033076971769
18,0.004710935056209564,0.004710935056209564,0.005354614462703466,0.005354614462703466
19,0.004556111991405487,0.004556111991405487,0.0050262464210391045,0.0050262464210391045
20,0.004457082133740187,0.004457082133740187,0.005407160148024559,0.005407160148024559
21,0.004322160501033068,0.004322160501033068,0.00506473146378994,0.00506473146378994
22,0.00421409634873271,0.00421409634873271,0.004813703708350658,0.004813703708350658
23,0.004108860157430172,0.004108860157430172,0.004810088314116001,0.004810088314116001
24,0.004031192511320114,0.004031192511320114,0.005530606489628553,0.005530606489628553
25,0.004040367901325226,0.004040367901325226,0.004745871294289827,0.004745871294289827
26,0.00387654104270041,0.00387654104270041,0.004965076223015785,0.004965076223015785
27,0.003831486450508237,0.003831486450508237,0.004635019693523645,0.004635019693523645
28,0.003685475094243884,0.003685475094243884,0.0046072606928646564,0.0046072606928646564
29,0.003666447941213846,0.003666447941213846,0.004650686401873827,0.004650686401873827
30,0.0036551719531416893,0.0036551719531416893,0.0046257018111646175,0.0046257018111646175
31,0.003505284897983074,0.003505284897983074,0.0044928789138793945,0.0044928789138793945
32,0.0034250065218657255,0.0034250065218657255,0.004878063686192036,0.004878063686192036
33,0.003388405544683337,0.003388405544683337,0.004431813955307007,0.004431813955307007
34,0.0033199226018041372,0.0033199226018041372,0.004417408257722855,0.004417408257722855
35,0.003265942446887493,0.003265942446887493,0.004345934838056564,0.004345934838056564
36,0.003168275346979499,0.003168275346979499,0.004383567254990339,0.004383567254990339
37,0.0031111075077205896,0.0031111075077205896,0.004247473087161779,0.004247473087161779
38,0.0030576272401958704,0.0030576272401958704,0.004295798018574715,0.004295798018574715
39,0.003014215035364032,0.003014215035364032,0.004543021321296692,0.004543021321296692
40,0.0029830108396708965,0.0029830108396708965,0.0046960278414189816,0.0046960278414189816
41,0.002976448740810156,0.002976448740810156,0.004167119972407818,0.004167119972407818
42,0.0028724537696689367,0.0028724537696689367,0.004828319419175386,0.004828319419175386
43,0.0029236827977001667,0.0029236827977001667,0.004357705358415842,0.004357705358415842
44,0.0028152731247246265,0.0028152731247246265,0.004081010352820158,0.004081010352820158
45,0.0027499618008732796,0.0027499618008732796,0.004007098264992237,0.004007098264992237
46,0.002702010329812765,0.002702010329812765,0.004178028088063002,0.004178028088063002
47,0.0027039821725338697,0.0027039821725338697,0.00408316683024168,0.00408316683024168
48,0.002674269024282694,0.002674269024282694,0.004442627541720867,0.004442627541720867
49,0.002618148922920227,0.002618148922920227,0.004055853467434645,0.004055853467434645
50,0.0025603226386010647,0.0025603226386010647,0.004166176076978445,0.004166176076978445
51,0.0025678540114313364,0.0025678540114313364,0.0041107600554823875,0.0041107600554823875
52,0.002590825082734227,0.002590825082734227,0.004088227171450853,0.004088227171450853
53,0.0024530962109565735,0.0024530962109565735,0.004059561528265476,0.004059561528265476
54,0.002438121708109975,0.002438121708109975,0.004144207574427128,0.004144207574427128
55,0.0024311908055096865,0.0024311908055096865,0.004122220445424318,0.004122220445424318
56,0.002410072600468993,0.002410072600468993,0.004070056602358818,0.004070056602358818
57,0.0023555683437734842,0.0023555683437734842,0.003983117174357176,0.003983117174357176
58,0.0022925955709069967,0.0022925955709069967,0.004064178094267845,0.004064178094267845
59,0.002307131187990308,0.002307131187990308,0.003962626215070486,0.003962626215070486
60,0.002219203393906355,0.002219203393906355,0.003873591311275959,0.003873591311275959
61,0.002231133170425892,0.002231133170425892,0.00383237493224442,0.00383237493224442
62,0.002176732523366809,0.002176732523366809,0.0038483566604554653,0.0038483566604554653
63,0.002173018641769886,0.002173018641769886,0.003941045142710209,0.003941045142710209
64,0.002157562645152211,0.002157562645152211,0.0039313375018537045,0.0039313375018537045
65,0.0021133115515112877,0.0021133115515112877,0.0038033786695450544,0.0038033786695450544
66,0.0020851048175245523,0.0020851048175245523,0.0038719361182302237,0.0038719361182302237
67,0.0020807827822864056,0.0020807827822864056,0.003806039923802018,0.003806039923802018
68,0.0020992911886423826,0.0020992911886423826,0.0037128182593733072,0.0037128182593733072
69,0.002028587507084012,0.002028587507084012,0.0038395430892705917,0.0038395430892705917
70,0.002060843398794532,0.002060843398794532,0.0038624187000095844,0.0038624187000095844
71,0.0020122132264077663,0.0020122132264077663,0.0038570878095924854,0.0038570878095924854
72,0.0019733435474336147,0.0019733435474336147,0.004095911979675293,0.004095911979675293
73,0.001954560400918126,0.001954560400918126,0.003721266984939575,0.003721266984939575
74,0.0019299112027511,0.0019299112027511,0.003775782883167267,0.003775782883167267
75,0.0019177284557372332,0.0019177284557372332,0.0038433410227298737,0.0038433410227298737
76,0.001963965129107237,0.001963965129107237,0.004304040223360062,0.004304040223360062
77,0.001865097670815885,0.001865097670815885,0.003792103147134185,0.003792103147134185
78,0.001851891283877194,0.001851891283877194,0.0038118893280625343,0.0038118893280625343
79,0.0018315407214686275,0.0018315407214686275,0.003902215277776122,0.003902215277776122
80,0.0018355675274506211,0.0018355675274506211,0.003719596890732646,0.003719596890732646
81,0.0018221191130578518,0.0018221191130578518,0.0037337832618504763,0.0037337832618504763
82,0.0017920165555551648,0.0017920165555551648,0.003774462966248393,0.003774462966248393
83,0.001814075862057507,0.001814075862057507,0.0037281117402017117,0.0037281117402017117
84,0.001760618994012475,0.001760618994012475,0.0037340931594371796,0.0037340931594371796
85,0.0017456874484196305,0.0017456874484196305,0.003727787407115102,0.003727787407115102
86,0.0017420182703062892,0.0017420182703062892,0.0036196426954120398,0.0036196426954120398
87,0.0016862958436831832,0.0016862958436831832,0.003680185414850712,0.003680185414850712
88,0.001681928290054202,0.001681928290054202,0.003718446707352996,0.003718446707352996
89,0.0016763234743848443,0.0016763234743848443,0.003832962829619646,0.003832962829619646
90,0.0017194397514685988,0.0017194397514685988,0.0037529536057263613,0.0037529536057263613
91,0.0016296650283038616,0.0016296650283038616,0.003598347771912813,0.003598347771912813
92,0.0016611755127087235,0.0016611755127087235,0.003682654118165374,0.003682654118165374
93,0.0016147663118317723,0.0016147663118317723,0.003631185507401824,0.003631185507401824
94,0.0016370132798328996,0.0016370132798328996,0.003649552119895816,0.003649552119895816
95,0.0015814416110515594,0.0015814416110515594,0.003846165956929326,0.003846165956929326
96,0.0016291687497869134,0.0016291687497869134,0.0037562514189630747,0.0037562514189630747
97,0.001652740640565753,0.001652740640565753,0.0036706950049847364,0.0036706950049847364
98,0.0015835183439776301,0.0015835183439776301,0.0035847374238073826,0.0035847374238073826
99,0.001546115381643176,0.001546115381643176,0.0037068049423396587,0.0037068049423396587
100,0.001505850930698216,0.001505850930698216,0.003735128790140152,0.003735128790140152
101,0.0015222241636365652,0.0015222241636365652,0.003756856545805931,0.003756856545805931
102,0.0015395780792459846,0.0015395780792459846,0.0036615950521081686,0.0036615950521081686
103,0.0014988186303526163,0.0014988186303526163,0.003757946426048875,0.003757946426048875
104,0.0015404124278575182,0.0015404124278575182,0.00366801954805851,0.00366801954805851
105,0.0015213543083518744,0.0015213543083518744,0.004376549273729324,0.004376549273729324
106,0.0015082620084285736,0.0015082620084285736,0.003575434209778905,0.003575434209778905
107,0.0014068103628233075,0.0014068103628233075,0.00359861901961267,0.00359861901961267
108,0.0014004159020259976,0.0014004159020259976,0.0036436901427805424,0.0036436901427805424
109,0.0014441278763115406,0.0014441278763115406,0.003677255241200328,0.003677255241200328
110,0.0013910261914134026,0.0013910261914134026,0.0035395186860114336,0.0035395186860114336
111,0.0014344484079629183,0.0014344484079629183,0.0035958942025899887,0.0035958942025899887
112,0.001407679752446711,0.001407679752446711,0.003550551598891616,0.003550551598891616
113,0.0014074407517910004,0.0014074407517910004,0.0036457667592912912,0.0036457667592912912
114,0.0013922544894739985,0.0013922544894739985,0.0035535499919205904,0.0035535499919205904
115,0.0014086953597143292,0.0014086953597143292,0.0035572447814047337,0.0035572447814047337
116,0.0013905089581385255,0.0013905089581385255,0.0035996322985738516,0.0035996322985738516
117,0.0013500171480700374,0.0013500171480700374,0.003657662309706211,0.003657662309706211
118,0.0013207453303039074,0.0013207453303039074,0.0035705436021089554,0.0035705436021089554
119,0.0013072144938632846,0.0013072144938632846,0.003620903007686138,0.003620903007686138
120,0.001291872002184391,0.001291872002184391,0.003896338166669011,0.003896338166669011
121,0.001322164200246334,0.001322164200246334,0.003849645145237446,0.003849645145237446
122,0.0013803468318656087,0.0013803468318656087,0.0036461662966758013,0.0036461662966758013
123,0.001342211733572185,0.001342211733572185,0.0036886101588606834,0.0036886101588606834
124,0.0013175250496715307,0.0013175250496715307,0.0037301662378013134,0.0037301662378013134
125,0.0013207276351749897,0.0013207276351749897,0.0036299319472163916,0.0036299319472163916
126,0.0012612921418622136,0.0012612921418622136,0.0036360863596200943,0.0036360863596200943
127,0.001235844218172133,0.001235844218172133,0.0036593403201550245,0.0036593403201550245
128,0.0012234868481755257,0.0012234868481755257,0.0037246879655867815,0.0037246879655867815
129,0.0013380731688812375,0.0013380731688812375,0.0036591137759387493,0.0036591137759387493
130,0.0013045406667515635,0.0013045406667515635,0.0038566356524825096,0.0038566356524825096
131,0.0012600922491401434,0.0012600922491401434,0.00357585190795362,0.00357585190795362
132,0.0011971727944910526,0.0011971727944910526,0.003663732437416911,0.003663732437416911
133,0.0012581746559590101,0.0012581746559590101,0.0035512817557901144,0.0035512817557901144
134,0.0012047140626236796,0.0012047140626236796,0.0036382549442350864,0.0036382549442350864
135,0.0012207686668261886,0.0012207686668261886,0.0035900925286114216,0.0035900925286114216
136,0.001192324561998248,0.001192324561998248,0.00372041086666286,0.00372041086666286
137,0.0011962224962189794,0.0011962224962189794,0.0035540799144655466,0.0035540799144655466
138,0.0011824965476989746,0.0011824965476989746,0.0036286364775151014,0.0036286364775151014
139,0.0012616260210052133,0.0012616260210052133,0.0035006108228117228,0.0035006108228117228
140,0.001166349626146257,0.001166349626146257,0.0036176692228764296,0.0036176692228764296
141,0.001147115370258689,0.001147115370258689,0.003539553377777338,0.003539553377777338
142,0.0011568717891350389,0.0011568717891350389,0.00368602410890162,0.00368602410890162
143,0.0011483924463391304,0.0011483924463391304,0.003735397709533572,0.003735397709533572
144,0.0011481187539175153,0.0011481187539175153,0.0035742854233831167,0.0035742854233831167
145,0.0011582282604649663,0.0011582282604649663,0.0037159586790949106,0.0037159586790949106
146,0.0012003615265712142,0.0012003615265712142,0.003690192475914955,0.003690192475914955
147,0.0011872830800712109,0.0011872830800712109,0.00359720503911376,0.00359720503911376
148,0.001116079860366881,0.001116079860366881,0.0037237717770040035,0.0037237717770040035
149,0.0011074630310758948,0.0011074630310758948,0.003717260668054223,0.003717260668054223
150,0.0010959076462313533,0.0010959076462313533,0.0036105301696807146,0.0036105301696807146
151,0.0011312722926959395,0.0011312722926959395,0.003731298493221402,0.003731298493221402
152,0.0010961449006572366,0.0010961449006572366,0.003601975739002228,0.003601975739002228
153,0.0010752571979537606,0.0010752571979537606,0.003559706499800086,0.003559706499800086
154,0.0010822892654687166,0.0010822892654687166,0.0036371878813952208,0.0036371878813952208
155,0.0011188625358045101,0.0011188625358045101,0.0037851673550903797,0.0037851673550903797
156,0.001118214800953865,0.001118214800953865,0.0036440067924559116,0.0036440067924559116
157,0.0010443300707265735,0.0010443300707265735,0.0035583381541073322,0.0035583381541073322
158,0.0010425945511087775,0.0010425945511087775,0.0037387541960924864,0.0037387541960924864
159,0.001052923733368516,0.001052923733368516,0.003544849343597889,0.003544849343597889
160,0.0010483869118615985,0.0010483869118615985,0.004164013545960188,0.004164013545960188
161,0.001113485312089324,0.001113485312089324,0.003694147104397416,0.003694147104397416
162,0.0010648058960214257,0.0010648058960214257,0.003578805597499013,0.003578805597499013
163,0.0010091966250911355,0.0010091966250911355,0.0036242343485355377,0.0036242343485355377
164,0.0010053248843178153,0.0010053248843178153,0.0036055678501725197,0.0036055678501725197
165,0.0009932193206623197,0.0009932193206623197,0.003606116399168968,0.003606116399168968
166,0.0010260982671752572,0.0010260982671752572,0.003658909583464265,0.003658909583464265
167,0.0010159205412492156,0.0010159205412492156,0.003636476118117571,0.003636476118117571
168,0.0009832485811784863,0.0009832485811784863,0.0037766105961054564,0.0037766105961054564
169,0.001037098467350006,0.001037098467350006,0.0036847018636763096,0.0036847018636763096
170,0.001028616214171052,0.001028616214171052,0.003623239230364561,0.003623239230364561
171,0.001031792489811778,0.001031792489811778,0.003584101563319564,0.003584101563319564
172,0.0010201538680121303,0.0010201538680121303,0.003622728632763028,0.003622728632763028
173,0.0009877090342342854,0.0009877090342342854,0.003618828486651182,0.003618828486651182
174,0.000977914547547698,0.000977914547547698,0.0035746819339692593,0.0035746819339692593
