epoch,loss,mse,val_loss,val_mse
0,0.02852139063179493,0.02852139063179493,0.007233360316604376,0.007233360316604376
1,0.006070844363421202,0.006070844363421202,0.005444834474474192,0.005444834474474192
2,0.004890203941613436,0.004890203941613436,0.004939001053571701,0.004939001053571701
3,0.004246371332556009,0.004246371332556009,0.004358852747827768,0.004358852747827768
4,0.003802449442446232,0.003802449442446232,0.0038734390400350094,0.0038734390400350094
5,0.003504358697682619,0.003504358697682619,0.003537248121574521,0.003537248121574521
6,0.0032422931399196386,0.0032422931399196386,0.0036357631906867027,0.0036357631906867027
7,0.003018975490704179,0.003018975490704179,0.0036790736485272646,0.0036790736485272646
8,0.0028545053210109472,0.0028545053210109472,0.0033688340336084366,0.0033688340336084366
9,0.00269011571072042,0.00269011571072042,0.003387451171875,0.003387451171875
10,0.002510565798729658,0.002510565798729658,0.003091817954555154,0.003091817954555154
11,0.002366903703659773,0.002366903703659773,0.003531593596562743,0.003531593596562743
12,0.0023284219205379486,0.0023284219205379486,0.0030925695318728685,0.0030925695318728685
13,0.002099008299410343,0.002099008299410343,0.0029620369896292686,0.0029620369896292686
14,0.0019968505948781967,0.0019968505948781967,0.0031189850997179747,0.0031189850997179747
15,0.0020004957914352417,0.0020004957914352417,0.002830732613801956,0.002830732613801956
16,0.0019077154574915767,0.0019077154574915767,0.0029362228233367205,0.0029362228233367205
17,0.0018415902741253376,0.0018415902741253376,0.003473909804597497,0.003473909804597497
18,0.0017845876282081008,0.0017845876282081008,0.0028861805330961943,0.0028861805330961943
19,0.0015978089068084955,0.0015978089068084955,0.002645070431753993,0.002645070431753993
20,0.0014725193614140153,0.0014725193614140153,0.0026284856721758842,0.0026284856721758842
21,0.0015369764296337962,0.0015369764296337962,0.0026485989801585674,0.0026485989801585674
22,0.0015472223749384284,0.0015472223749384284,0.0030525061301887035,0.0030525061301887035
23,0.0015667793340981007,0.0015667793340981007,0.0028035405557602644,0.0028035405557602644
24,0.0013529005227610469,0.0013529005227610469,0.002540270332247019,0.002540270332247019
25,0.0011973261134698987,0.0011973261134698987,0.0025636665523052216,0.0025636665523052216
