epoch,loss,mse,val_loss,val_mse
0,0.013556201010942459,0.013556201010942459,0.005594936199486256,0.005594936199486256
1,0.00496611837297678,0.00496611837297678,0.0044551268219947815,0.0044551268219947815
2,0.00414074445143342,0.00414074445143342,0.0039642383344471455,0.0039642383344471455
3,0.003653306048363447,0.003653306048363447,0.0035867837723344564,0.0035867837723344564
4,0.0033969527576118708,0.0033969527576118708,0.0033042714931070805,0.0033042714931070805
5,0.003209334798157215,0.003209334798157215,0.003275863593444228,0.003275863593444228
6,0.0030060335993766785,0.0030060335993766785,0.003061828436329961,0.003061828436329961
7,0.0028924746438860893,0.0028924746438860893,0.0029790105763822794,0.0029790105763822794
8,0.002646311651915312,0.002646311651915312,0.0028174130711704493,0.0028174130711704493
9,0.002565125934779644,0.002565125934779644,0.0030670922715216875,0.0030670922715216875
10,0.0025239340029656887,0.0025239340029656887,0.0027482237201184034,0.0027482237201184034
11,0.0023786178790032864,0.0023786178790032864,0.00281338207423687,0.00281338207423687
12,0.002308732131496072,0.002308732131496072,0.0030304070096462965,0.0030304070096462965
13,0.0023875043261796236,0.0023875043261796236,0.0028220920357853174,0.0028220920357853174
14,0.002321382751688361,0.002321382751688361,0.0026664386969059706,0.0026664386969059706
15,0.0022200860548764467,0.0022200860548764467,0.0026151337660849094,0.0026151337660849094
16,0.002026759320870042,0.002026759320870042,0.0028925540391355753,0.0028925540391355753
17,0.002102526370435953,0.002102526370435953,0.0030409072060137987,0.0030409072060137987
18,0.0020983214490115643,0.0020983214490115643,0.0029629345517605543,0.0029629345517605543
19,0.0018624468939378858,0.0018624468939378858,0.002626789500936866,0.002626789500936866
20,0.0019772308878600597,0.0019772308878600597,0.0031241148244589567,0.0031241148244589567
21,0.001936662825755775,0.001936662825755775,0.002654232084751129,0.002654232084751129
22,0.0020363719668239355,0.0020363719668239355,0.0026198795530945063,0.0026198795530945063
23,0.0019226543372496963,0.0019226543372496963,0.00252724951133132,0.00252724951133132
24,0.0019139348296448588,0.0019139348296448588,0.0024839430116117,0.0024839430116117
25,0.001717186882160604,0.001717186882160604,0.002443200210109353,0.002443200210109353
26,0.001625653589144349,0.001625653589144349,0.00246420013718307,0.00246420013718307
27,0.0019233896164223552,0.0019233896164223552,0.0026527245063334703,0.0026527245063334703
28,0.001886309590190649,0.001886309590190649,0.003576073097065091,0.003576073097065091
29,0.0016067728865891695,0.0016067728865891695,0.002370505128055811,0.002370505128055811
30,0.0017964622238650918,0.0017964622238650918,0.0025452994741499424,0.0025452994741499424
31,0.0016350415535271168,0.0016350415535271168,0.002533908234909177,0.002533908234909177
32,0.0016971190925687551,0.0016971190925687551,0.0027323563117533922,0.0027323563117533922
33,0.0017242062604054809,0.0017242062604054809,0.002447831677272916,0.002447831677272916
34,0.0016771415248513222,0.0016771415248513222,0.002533731749281287,0.002533731749281287
35,0.0017031548777595162,0.0017031548777595162,0.0025920639745891094,0.0025920639745891094
36,0.0015499833971261978,0.0015499833971261978,0.0023784544318914413,0.0023784544318914413
37,0.001508364686742425,0.001508364686742425,0.0024918881244957447,0.0024918881244957447
38,0.0016502620419487357,0.0016502620419487357,0.0023614668752998114,0.0023614668752998114
39,0.0014700444880872965,0.0014700444880872965,0.0025257132947444916,0.0025257132947444916
40,0.0015089291846379638,0.0015089291846379638,0.002291231183335185,0.002291231183335185
41,0.001542248879559338,0.001542248879559338,0.002277028514072299,0.002277028514072299
42,0.0014537522802129388,0.0014537522802129388,0.0023185962345451117,0.0023185962345451117
43,0.001506376196630299,0.001506376196630299,0.0022921040654182434,0.0022921040654182434
44,0.0014277028385549784,0.0014277028385549784,0.0022760038264095783,0.0022760038264095783
45,0.001760737388394773,0.001760737388394773,0.002396511845290661,0.002396511845290661
46,0.001400312758050859,0.001400312758050859,0.002260976005345583,0.002260976005345583
47,0.0013830997049808502,0.0013830997049808502,0.0024843858554959297,0.0024843858554959297
48,0.0015233951853588223,0.0015233951853588223,0.0026110131293535233,0.0026110131293535233
49,0.0014060215326026082,0.0014060215326026082,0.0023989465553313494,0.0023989465553313494
50,0.0015312578761950135,0.0015312578761950135,0.0023904703557491302,0.0023904703557491302
51,0.0014872141182422638,0.0014872141182422638,0.002351583680137992,0.002351583680137992
52,0.00155562162399292,0.00155562162399292,0.00236711953766644,0.00236711953766644
53,0.0014194004470482469,0.0014194004470482469,0.0023023858666419983,0.0023023858666419983
54,0.0012983899796381593,0.0012983899796381593,0.0022297841496765614,0.0022297841496765614
55,0.001389862154610455,0.001389862154610455,0.002383015351369977,0.002383015351369977
56,0.0013775188708677888,0.0013775188708677888,0.0026408785488456488,0.0026408785488456488
57,0.0015154903521761298,0.0015154903521761298,0.0022869843523949385,0.0022869843523949385
58,0.0013259109109640121,0.0013259109109640121,0.002287338487803936,0.002287338487803936
59,0.0014184125466272235,0.0014184125466272235,0.0026446664705872536,0.0026446664705872536
60,0.0012864923337474465,0.0012864923337474465,0.002297139959409833,0.002297139959409833
61,0.0015326566062867641,0.0015326566062867641,0.002162182005122304,0.002162182005122304
62,0.0012695012846961617,0.0012695012846961617,0.002250898629426956,0.002250898629426956
63,0.0012612907448783517,0.0012612907448783517,0.002290987176820636,0.002290987176820636
64,0.0014531840570271015,0.0014531840570271015,0.0023703298065811396,0.0023703298065811396
65,0.00135983491782099,0.00135983491782099,0.002253253012895584,0.002253253012895584
66,0.0014624586328864098,0.0014624586328864098,0.002497017616406083,0.002497017616406083
67,0.0013950628926977515,0.0013950628926977515,0.0023284410126507282,0.0023284410126507282
68,0.0012196493335068226,0.0012196493335068226,0.002256664214655757,0.002256664214655757
69,0.0013706858735531569,0.0013706858735531569,0.002270176075398922,0.002270176075398922
70,0.0012660645879805088,0.0012660645879805088,0.0025752303190529346,0.0025752303190529346
71,0.0014586936449632049,0.0014586936449632049,0.0022434124257415533,0.0022434124257415533
72,0.0013604374835267663,0.0013604374835267663,0.0022455512080341578,0.0022455512080341578
73,0.0013723877491429448,0.0013723877491429448,0.0025143688544631004,0.0025143688544631004
74,0.0012857012916356325,0.0012857012916356325,0.002333984011784196,0.002333984011784196
75,0.001387957134284079,0.001387957134284079,0.002281701425090432,0.002281701425090432
76,0.0012861598515883088,0.0012861598515883088,0.0023010021541267633,0.0023010021541267633
77,0.0013777490239590406,0.0013777490239590406,0.002297796541824937,0.002297796541824937
78,0.0013411100953817368,0.0013411100953817368,0.002265676623210311,0.002265676623210311
79,0.0014179580612108111,0.0014179580612108111,0.0023581995628774166,0.0023581995628774166
80,0.0013023813953623176,0.0013023813953623176,0.0023593264631927013,0.0023593264631927013
