epoch,loss,mse,val_loss,val_mse
0,0.11993642896413803,0.11993642896413803,0.02251647412776947,0.02251647412776947
1,0.01854761689901352,0.01854761689901352,0.016439802944660187,0.016439802944660187
2,0.013543655164539814,0.013543655164539814,0.012470120564103127,0.012470120564103127
3,0.010970620438456535,0.010970620438456535,0.01015052106231451,0.01015052106231451
4,0.009042501449584961,0.009042501449584961,0.008912581019103527,0.008912581019103527
5,0.008131858892738819,0.008131858892738819,0.007987486198544502,0.007987486198544502
6,0.00747309485450387,0.00747309485450387,0.007716583088040352,0.007716583088040352
7,0.007052300963550806,0.007052300963550806,0.0070348456501960754,0.0070348456501960754
8,0.006755391135811806,0.006755391135811806,0.006873356644064188,0.006873356644064188
9,0.006409014109522104,0.006409014109522104,0.006541756447404623,0.006541756447404623
10,0.006188652943819761,0.006188652943819761,0.006451040040701628,0.006451040040701628
11,0.005949316546320915,0.005949316546320915,0.00613947631791234,0.00613947631791234
12,0.005731056444346905,0.005731056444346905,0.006683508399873972,0.006683508399873972
13,0.005547677166759968,0.005547677166759968,0.006080496124923229,0.006080496124923229
14,0.005404338240623474,0.005404338240623474,0.005728108808398247,0.005728108808398247
15,0.0052267275750637054,0.0052267275750637054,0.005582039710134268,0.005582039710134268
16,0.005029250867664814,0.005029250867664814,0.005416672211140394,0.005416672211140394
17,0.004931227304041386,0.004931227304041386,0.005427599884569645,0.005427599884569645
18,0.004771675914525986,0.004771675914525986,0.005479474551975727,0.005479474551975727
19,0.00461673503741622,0.00461673503741622,0.005322059150785208,0.005322059150785208
20,0.0044963788241147995,0.0044963788241147995,0.005116247572004795,0.005116247572004795
21,0.004369269125163555,0.004369269125163555,0.005038545932620764,0.005038545932620764
22,0.004288862459361553,0.004288862459361553,0.004948336631059647,0.004948336631059647
23,0.004166351165622473,0.004166351165622473,0.004858021158725023,0.004858021158725023
24,0.00406013336032629,0.00406013336032629,0.005636889487504959,0.005636889487504959
25,0.004038465674966574,0.004038465674966574,0.004777360707521439,0.004777360707521439
26,0.0038929011207073927,0.0038929011207073927,0.004898249637335539,0.004898249637335539
27,0.003853512927889824,0.003853512927889824,0.004716835916042328,0.004716835916042328
28,0.003762602573260665,0.003762602573260665,0.004828824661672115,0.004828824661672115
29,0.00374906649813056,0.00374906649813056,0.004535022657364607,0.004535022657364607
30,0.0035772593691945076,0.0035772593691945076,0.004528487101197243,0.004528487101197243
31,0.0035000552888959646,0.0035000552888959646,0.004908354952931404,0.004908354952931404
32,0.0034510926343500614,0.0034510926343500614,0.004574325866997242,0.004574325866997242
33,0.0034014007542282343,0.0034014007542282343,0.004451616667211056,0.004451616667211056
34,0.0033695895690470934,0.0033695895690470934,0.004464979749172926,0.004464979749172926
35,0.003257110947743058,0.003257110947743058,0.004302030894905329,0.004302030894905329
36,0.003208279376849532,0.003208279376849532,0.004403215367347002,0.004403215367347002
37,0.0031469149980694056,0.0031469149980694056,0.004275133833289146,0.004275133833289146
38,0.003089805133640766,0.003089805133640766,0.004304021131247282,0.004304021131247282
39,0.0030095442198216915,0.0030095442198216915,0.004281047731637955,0.004281047731637955
40,0.0029816413298249245,0.0029816413298249245,0.0048680854961276054,0.0048680854961276054
41,0.002934155985713005,0.002934155985713005,0.004213431850075722,0.004213431850075722
42,0.002899376442655921,0.002899376442655921,0.004529880825430155,0.004529880825430155
43,0.002927815541625023,0.002927815541625023,0.0044365995563566685,0.0044365995563566685
44,0.0028401026502251625,0.0028401026502251625,0.004286400508135557,0.004286400508135557
45,0.002783003728836775,0.002783003728836775,0.004232846200466156,0.004232846200466156
46,0.0027243029326200485,0.0027243029326200485,0.004159935750067234,0.004159935750067234
47,0.0026764727663248777,0.0026764727663248777,0.0041152178309857845,0.0041152178309857845
48,0.0026705532800406218,0.0026705532800406218,0.0041639418341219425,0.0041639418341219425
49,0.002643852960318327,0.002643852960318327,0.004133600275963545,0.004133600275963545
50,0.0026000000070780516,0.0026000000070780516,0.004100807011127472,0.004100807011127472
51,0.0025640404783189297,0.0025640404783189297,0.0041679395362734795,0.0041679395362734795
52,0.0025465786457061768,0.0025465786457061768,0.004211644176393747,0.004211644176393747
53,0.002524332143366337,0.002524332143366337,0.004252496175467968,0.004252496175467968
54,0.002470399020239711,0.002470399020239711,0.004071909002959728,0.004071909002959728
55,0.00245140609331429,0.00245140609331429,0.0041684298776090145,0.0041684298776090145
56,0.0024025908205658197,0.0024025908205658197,0.003960753325372934,0.003960753325372934
57,0.0023674634285271168,0.0023674634285271168,0.004110055975615978,0.004110055975615978
58,0.002325809793546796,0.002325809793546796,0.004797025118023157,0.004797025118023157
59,0.002352749463170767,0.002352749463170767,0.0041426378302276134,0.0041426378302276134
60,0.002285694470629096,0.002285694470629096,0.0040312944911420345,0.0040312944911420345
61,0.002215036191046238,0.002215036191046238,0.003932969179004431,0.003932969179004431
62,0.002175130182877183,0.002175130182877183,0.0042150672525167465,0.0042150672525167465
63,0.0022220215760171413,0.0022220215760171413,0.003996862098574638,0.003996862098574638
64,0.002169450279325247,0.002169450279325247,0.003932054154574871,0.003932054154574871
65,0.0021721518132835627,0.0021721518132835627,0.004071651492267847,0.004071651492267847
66,0.0021175432484596968,0.0021175432484596968,0.004321722313761711,0.004321722313761711
67,0.00215842854231596,0.00215842854231596,0.004395714029669762,0.004395714029669762
68,0.002096527721732855,0.002096527721732855,0.003943879157304764,0.003943879157304764
69,0.002041734056547284,0.002041734056547284,0.004192293621599674,0.004192293621599674
70,0.0020364534575492144,0.0020364534575492144,0.003995269536972046,0.003995269536972046
71,0.0020593078806996346,0.0020593078806996346,0.0038754199631512165,0.0038754199631512165
72,0.0019832595717161894,0.0019832595717161894,0.003868949133902788,0.003868949133902788
73,0.0019351658411324024,0.0019351658411324024,0.004015393555164337,0.004015393555164337
74,0.0019986906554549932,0.0019986906554549932,0.004339860286563635,0.004339860286563635
75,0.0020100793335586786,0.0020100793335586786,0.004099722485989332,0.004099722485989332
76,0.0019379014847800136,0.0019379014847800136,0.003849131055176258,0.003849131055176258
77,0.0018688339041545987,0.0018688339041545987,0.003900310955941677,0.003900310955941677
78,0.0018999071326106787,0.0018999071326106787,0.0038283509202301502,0.0038283509202301502
79,0.0018448194023221731,0.0018448194023221731,0.0038126034196466208,0.0038126034196466208
80,0.0018459489801898599,0.0018459489801898599,0.003939645364880562,0.003939645364880562
81,0.0018200473859906197,0.0018200473859906197,0.0038314464036375284,0.0038314464036375284
82,0.0017861152300611138,0.0017861152300611138,0.0039603691548109055,0.0039603691548109055
83,0.0017875940538942814,0.0017875940538942814,0.00385439139790833,0.00385439139790833
84,0.0017807935364544392,0.0017807935364544392,0.0038614661898463964,0.0038614661898463964
85,0.0017692861147224903,0.0017692861147224903,0.004096327815204859,0.004096327815204859
